"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02276V02746","Domestic","C02196V04140","Region of Residence","UNIT","VALUE"
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","01","Domestic","IE06","Eastern and Midland","Thousand","3537"
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","01","Domestic","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","01","Domestic","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","01","Domestic","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","-","State","Thousand","15271"
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE04","Northern and Western","Thousand","2330"
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE05","Southern","Thousand","3806"
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE06","Eastern and Midland","Thousand","9135"
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20182","2018Q2","02","Outbound","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","-","State","Thousand","12220"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE04","Northern and Western","Thousand","1769"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE05","Southern","Thousand","3696"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE06","Eastern and Midland","Thousand","6755"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","01","Domestic","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","-","State","Thousand","23435"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE04","Northern and Western","Thousand","2822"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE05","Southern","Thousand","6002"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE06","Eastern and Midland","Thousand","14611"
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20183","2018Q3","02","Outbound","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","-","State","Thousand","5250"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE04","Northern and Western","Thousand","865"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE05","Southern","Thousand","1750"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE06","Eastern and Midland","Thousand","2635"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","01","Domestic","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","-","State","Thousand","11706"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE04","Northern and Western","Thousand","1520"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE05","Southern","Thousand","3987"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE06","Eastern and Midland","Thousand","6199"
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20184","2018Q4","02","Outbound","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","-","State","Thousand","4374"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE04","Northern and Western","Thousand","770"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE05","Southern","Thousand","1481"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE06","Eastern and Midland","Thousand","2122"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","01","Domestic","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","-","State","Thousand","11364"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE04","Northern and Western","Thousand","1466"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE05","Southern","Thousand","3223"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE06","Eastern and Midland","Thousand","6675"
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20191","2019Q1","02","Outbound","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","-","State","Thousand","6794"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE04","Northern and Western","Thousand","1048"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE05","Southern","Thousand","2015"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE06","Eastern and Midland","Thousand","3731"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","01","Domestic","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","-","State","Thousand","16848"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE04","Northern and Western","Thousand","2539"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE05","Southern","Thousand","5014"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE06","Eastern and Midland","Thousand","9295"
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20192","2019Q2","02","Outbound","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","-","State","Thousand","12713"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE04","Northern and Western","Thousand","1639"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE05","Southern","Thousand","4281"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE053","South-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE06","Eastern and Midland","Thousand","6793"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE061","Dublin","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE062","Mid-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","01","Domestic","IE063","Midland","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","-","State","Thousand","25867"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE04","Northern and Western","Thousand","2775"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE041","Border","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE042","West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE05","Southern","Thousand","8148"
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE051","Mid-West","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE052","South-East","Thousand",""
"HTQ16C02","Number of Nights by Irish Residents","20193","2019Q3","02","Outbound","IE053","South-West","Thousand",""
